opid,duration,upstreamdur,downstreamdur,totaljobdur,duedate,weight,release,earliest_start,workload,label
0.0,0.06143344709897611,0.0,0.621160409556314,0.621160409556314,0.962457337883959,0.5,0.15699658703071673,0.15699658703071673,0.8366533864541833,0.15699658703071673
0.1111111111111111,0.14334470989761092,0.06143344709897611,0.5597269624573379,0.621160409556314,0.962457337883959,0.5,0.15699658703071673,0.21843003412969283,0.8924302788844621,0.21843003412969283
0.2222222222222222,0.03754266211604096,0.20477815699658702,0.41638225255972694,0.621160409556314,0.962457337883959,0.5,0.15699658703071673,0.36177474402730375,0.9601593625498008,0.48464163822525597
0.3333333333333333,0.010238907849829351,0.24232081911262798,0.378839590443686,0.621160409556314,0.962457337883959,0.5,0.15699658703071673,0.3993174061433447,1.0,0.5699658703071673
0.4444444444444444,0.11604095563139932,0.2525597269624573,0.36860068259385664,0.621160409556314,0.962457337883959,0.5,0.15699658703071673,0.40955631399317405,0.8366533864541833,0.6348122866894198
0.5555555555555556,0.10921501706484642,0.36860068259385664,0.2525597269624573,0.621160409556314,0.962457337883959,0.5,0.15699658703071673,0.5255972696245734,1.0,0.7986348122866894
0.6666666666666666,0.07167235494880546,0.4778156996587031,0.14334470989761092,0.621160409556314,0.962457337883959,0.5,0.15699658703071673,0.6348122866894198,0.7808764940239044,0.9180887372013652
0.7777777777777778,0.017064846416382253,0.5494880546075085,0.07167235494880546,0.621160409556314,0.962457337883959,0.5,0.15699658703071673,0.7064846416382252,0.5537848605577689,0.9897610921501706
0.8888888888888888,0.05460750853242321,0.5665529010238908,0.05460750853242321,0.621160409556314,0.962457337883959,0.5,0.15699658703071673,0.7235494880546075,0.8247011952191236,1.006825938566553
0.0,0.15017064846416384,0.0,0.9044368600682594,0.9044368600682594,1.5017064846416381,0.5,0.32764505119453924,0.32764505119453924,0.9601593625498008,0.33447098976109213
0.1111111111111111,0.06825938566552901,0.15017064846416384,0.7542662116040956,0.9044368600682594,1.5017064846416381,0.5,0.32764505119453924,0.4778156996587031,0.8247011952191236,0.6075085324232082
0.2222222222222222,0.14675767918088736,0.21843003412969283,0.6860068259385665,0.9044368600682594,1.5017064846416381,0.5,0.32764505119453924,0.5460750853242321,1.0,0.7815699658703071
0.3333333333333333,0.08191126279863481,0.3651877133105802,0.5392491467576792,0.9044368600682594,1.5017064846416381,0.5,0.32764505119453924,0.6928327645051194,1.0,1.0511945392491469
0.4444444444444444,0.030716723549488054,0.447098976109215,0.45733788395904434,0.9044368600682594,1.5017064846416381,0.5,0.32764505119453924,0.7747440273037542,0.8366533864541833,1.1331058020477816
0.5555555555555556,0.10238907849829351,0.4778156996587031,0.42662116040955633,0.9044368600682594,1.5017064846416381,0.5,0.32764505119453924,0.8054607508532423,0.5537848605577689,1.1672354948805461
0.6666666666666666,0.17064846416382254,0.5802047781569966,0.3242320819112628,0.9044368600682594,1.5017064846416381,0.5,0.32764505119453924,0.9078498293515358,0.7808764940239044,1.2832764505119454
